Title,Subject,List,"Send Date","Send Weekday","Total Recipients","Successful Deliveries","Soft Bounces","Hard Bounces","Total Bounces","Times Forwarded","Forwarded Opens","Unique Opens","Open Rate","Total Opens","Unique Clicks","Click Rate","Total Clicks",Unsubscribes,"Abuse Complaints","Times Liked on Facebook","Folder Id","Unique Id","Total Orders","Total Gross Sales","Total Revenue","Analytics ROI","Campaign Cost","Revenue Created",Visits,"New Visits",Pages/Visit,"Bounce Rate","Time on Site","Goal Conversion Rate","Per Visit Goal Value",Transactions,"Ecommerce Conversion Rate","Per Visit Value","Average Value"
Wearables,"Toss it back","Adafruit Daily","Jun 28, 2016 11:00 am",Tuesday,1719,1718,1,0,1,0,0,612,35.62%,767,65,3.78%,74,0,0,0,0,3348c5d672,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Gnomedozer | 3D Printed Table Top Game Pieces – Timelapse Tuesday","Adafruit Daily","Jun 28, 2016 11:01 am",Tuesday,1631,1630,1,0,1,0,0,637,39.08%,808,26,1.60%,29,1,0,0,0,abcc47c232,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Have the need for speed? This diode might be right for you","Adafruit Daily","Jun 29, 2016 11:00 am",Wednesday,2512,2510,2,0,2,0,0,985,39.24%,1235,0,0.00%,0,0,0,0,0,671254007c,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","When Working with Wires…","Adafruit Daily","Jun 29, 2016 11:00 am",Wednesday,1631,1630,1,0,1,0,0,621,38.10%,738,27,1.66%,31,1,0,0,0,1b855edd77,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","OSH Stencils – “PCB solder paste stencil maker founded by do-it-yourself engineers”","Adafruit Daily","Jun 29, 2016 11:01 am",Wednesday,1638,1638,0,0,0,0,0,606,37.00%,803,62,3.79%,64,0,0,0,0,a7ad4daa18,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Interview: Rick Arikado Hack Yourself to Run 200 Mile Races","Adafruit Daily","Jun 29, 2016 11:01 am",Wednesday,1370,1369,1,0,1,0,0,417,30.46%,609,7,0.51%,7,0,0,0,0,44e9fd7b09,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Get the resin right","Adafruit Daily","Jun 29, 2016 11:02 am",Wednesday,1724,1724,0,0,0,0,0,601,34.86%,748,36,2.09%,38,0,0,0,0,37d705edf7,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Don’t sweat it","Adafruit Daily","Jun 30, 2016 11:00 am",Thursday,1729,1729,0,0,0,0,0,601,34.76%,719,16,0.93%,20,2,0,0,0,bae1d960e8,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Dying for an NFC Ring but Tight on Cash?","Adafruit Daily","Jun 30, 2016 11:01 am",Thursday,1634,1633,1,0,1,0,0,649,39.74%,834,57,3.49%,63,2,0,0,0,92427b41e2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"How Biohackers Deal with Diabetes #wearenotwaiting","Adafruit Daily","Jun 30, 2016 11:02 am",Thursday,1376,1375,1,0,1,0,0,417,30.33%,566,29,2.11%,38,0,0,0,0,3cc8c43c64,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Storage Safety 101","Adafruit Daily","Jun 30, 2016 11:02 am",Thursday,2517,2515,1,1,2,0,0,1064,42.31%,1320,0,0.00%,0,2,0,0,0,53aec4d653,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Biohacker’s Handbook – Complimentary Sleep Chapter","Adafruit Daily","Jul 01, 2016 11:01 am",Friday,1379,1378,0,1,1,0,0,451,32.73%,752,88,6.39%,115,0,0,0,0,e56f33a31d,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Solder braid quick fix","Adafruit Daily","Jul 01, 2016 11:01 am",Friday,2517,2515,1,1,2,0,0,1003,39.88%,1237,0,0.00%,0,1,0,0,0,34f6b99956,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Don’t be too Quick to Discard","Adafruit Daily","Jul 01, 2016 11:02 am",Friday,1633,1632,1,0,1,0,0,615,37.68%,763,20,1.23%,21,2,0,0,0,2d124fa768,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Weathering made easy","Adafruit Daily","Jul 01, 2016 11:03 am",Friday,1730,1730,0,0,0,0,0,571,33.01%,752,16,0.92%,17,1,0,0,0,e6b486f93b,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","“20 Experts Share Their Best Advice for Hardware Entrepreneurs”","Adafruit Daily","Jul 02, 2016 11:01 am",Saturday,1647,1647,0,0,0,0,0,568,34.49%,871,92,5.59%,130,1,0,0,0,a62ec80970,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Gyroscope – The Quantified Self Health Dashboard","Adafruit Daily","Jul 04, 2016 11:00 am",Monday,1391,1390,1,0,1,0,0,471,33.88%,685,34,2.45%,48,0,0,0,0,1ec4c45b6e,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Let us clear up your aluminum confusion","Adafruit Daily","Jul 04, 2016 11:01 am",Monday,2529,2528,1,0,1,0,0,1040,41.14%,1320,0,0.00%,0,0,0,0,0,bcce8285c9,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Tinted lenses from folders","Adafruit Daily","Jul 04, 2016 11:01 am",Monday,1738,1737,1,0,1,0,0,629,36.21%,781,19,1.09%,21,1,0,0,0,476d8e10ac,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"DIY dress form","Adafruit Daily","Jul 05, 2016 11:00 am",Tuesday,1740,1739,1,0,1,0,0,612,35.19%,766,53,3.05%,59,1,0,0,0,582b3af9fc,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Voltage drop from cables","Adafruit Daily","Jul 05, 2016 11:00 am",Tuesday,2534,2533,1,0,1,0,0,970,38.29%,1174,0,0.00%,0,1,0,0,0,91b95f6936,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Review: EEG Sleep Aid : Sleep Shepherd Blue","Adafruit Daily","Jul 05, 2016 11:00 am",Tuesday,1395,1394,1,0,1,0,0,420,30.13%,570,40,2.87%,48,1,0,0,0,7c9c1ed995,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","Hackster.io – “Maker survey”","Adafruit Daily","Jul 05, 2016 11:01 am",Tuesday,1658,1657,1,0,1,0,0,581,35.06%,780,75,4.53%,103,0,0,0,0,4b47afb11c,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","SLA/DLP 3D Printed Squirtle – Timelapse Tuesday","Adafruit Daily","Jul 05, 2016 11:01 am",Tuesday,1639,1638,0,1,1,0,0,601,36.69%,764,20,1.22%,21,0,0,0,0,b397d93b8d,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","#3DPrinted Solenoid V8 Engine","Adafruit Daily","Jul 06, 2016 11:01 am",Wednesday,1642,1641,0,1,1,0,0,621,37.84%,790,74,4.51%,78,0,0,0,0,7369c8dff8,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Zener voltage","Adafruit Daily","Jul 06, 2016 11:01 am",Wednesday,2540,2539,0,1,1,0,0,1008,39.70%,1238,0,0.00%,0,1,0,0,0,a515f714e6,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Biohack : Creatine / Fenugreek / Beetroot","Adafruit Daily","Jul 06, 2016 11:01 am",Wednesday,1398,1397,0,1,1,0,0,429,30.71%,652,25,1.79%,35,2,0,0,0,b18e5cf901,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Bring out the details","Adafruit Daily","Jul 06, 2016 11:01 am",Wednesday,1744,1743,0,1,1,0,0,591,33.91%,734,22,1.26%,25,1,0,0,0,7a0c65d911,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","“Facebook allows U.S. users to create fundraisers for nonprofits” – next up crowdfunding?","Adafruit Daily","Jul 06, 2016 11:02 am",Wednesday,1664,1663,0,1,1,0,0,566,34.03%,681,11,0.66%,13,0,0,0,0,6e2cae2624,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"From upholstery to cosplay","Adafruit Daily","Jul 07, 2016 11:01 am",Thursday,1747,1745,2,0,2,0,0,569,32.61%,688,30,1.72%,32,1,0,0,0,4612827af5,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Need a Gift for that Special Someone?","Adafruit Daily","Jul 07, 2016 11:01 am",Thursday,1640,1640,0,0,0,0,0,563,34.33%,696,40,2.44%,46,1,0,0,0,a393efb1cd,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"HumanCharger – Transcranial Bright Light","Adafruit Daily","Jul 07, 2016 11:02 am",Thursday,1395,1395,0,0,0,0,0,447,32.04%,570,30,2.15%,33,0,0,0,0,7571f1dc7b,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Fuse Safety","Adafruit Daily","Jul 07, 2016 11:02 am",Thursday,2538,2538,0,0,0,0,0,973,38.34%,1227,0,0.00%,0,2,0,0,0,68178a3ea8,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","“The Myth of the Millennial Entrepreneur” and a follow up on some stats from hackster.io","Adafruit Daily","Jul 07, 2016 11:02 am",Thursday,1665,1665,0,0,0,0,0,577,34.65%,785,56,3.36%,68,0,0,0,0,55a86c9eb9,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Save the scraps","Adafruit Daily","Jul 08, 2016 11:00 am",Friday,1747,1747,0,0,0,0,0,619,35.43%,778,37,2.12%,52,1,0,0,0,669e9cd970,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Life Size Raspberry Pi 3D Printer Scanner In The Making","Adafruit Daily","Jul 08, 2016 11:01 am",Friday,1642,1642,0,0,0,0,0,663,40.38%,882,75,4.57%,83,0,0,0,0,8332c4cfeb,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Resistors are inductors?!","Adafruit Daily","Jul 08, 2016 11:01 am",Friday,2540,2539,0,1,1,0,0,988,38.91%,1237,0,0.00%,0,0,0,0,0,b569ea33fc,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"WISEglass: Glasses that Monitor What You Do","Adafruit Daily","Jul 08, 2016 11:01 am",Friday,1395,1395,0,0,0,0,0,442,31.68%,577,9,0.65%,12,0,0,0,0,456d88c00e,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","Ubuntu’s “How to Make Money with Open Source Hardware”","Adafruit Daily","Jul 08, 2016 11:01 am",Friday,1670,1670,0,0,0,0,0,633,37.90%,847,57,3.41%,69,0,0,0,0,f52ebef45f,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Lazy Libraries","Adafruit Daily","Jul 11, 2016 11:00 am",Monday,2549,2548,0,1,1,0,0,1061,41.64%,1323,0,0.00%,0,0,0,0,0,f01ad5b940,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Even the Pros Do It","Adafruit Daily","Jul 11, 2016 11:01 am",Monday,1650,1650,0,0,0,0,0,652,39.52%,919,51,3.09%,53,0,0,0,0,50b6287a6b,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"The class action lawsuit of (makerbot) Stratasys is over","Adafruit Daily","Jul 11, 2016 11:01 am",Monday,1401,1401,0,0,0,0,0,536,38.26%,762,67,4.78%,91,0,0,0,0,d213042c29,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"DIY Sleep Apnea Monitoring","Adafruit Daily","Jul 12, 2016 11:00 am",Tuesday,1407,1407,0,0,0,0,0,434,30.85%,676,32,2.27%,40,0,0,0,0,1d7d3b5adf,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Timelapse Tuesday – 3D Printed Mini Wrench","Adafruit Daily","Jul 12, 2016 11:00 am",Tuesday,1657,1657,0,0,0,0,0,595,35.91%,716,16,0.97%,18,0,0,0,0,db616c29aa,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"DRC Confusion","Adafruit Daily","Jul 12, 2016 11:01 am",Tuesday,2557,2557,0,0,0,0,0,1002,39.19%,1196,0,0.00%,0,0,0,0,0,cbf8a88775,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","“Amazon’s counterfeit problem is getting worse”","Adafruit Daily","Jul 12, 2016 11:01 am",Tuesday,1687,1687,0,0,0,0,0,672,39.83%,880,58,3.44%,58,1,0,0,0,c582bb7dd7,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Spring (or whenever) cleaning","Adafruit Daily","Jul 12, 2016 11:02 am",Tuesday,1758,1758,0,0,0,0,0,624,35.49%,814,33,1.88%,41,1,0,0,0,c1c4354a08,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Copper keepout!","Adafruit Daily","Jul 13, 2016 11:00 am",Wednesday,2561,2561,0,0,0,0,0,1022,39.91%,1252,0,0.00%,0,2,0,0,0,d3e644c99d,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Biohacking The Body To 3D-Print Fantastical Human Bones","Adafruit Daily","Jul 13, 2016 11:00 am",Wednesday,1409,1409,0,0,0,0,0,434,30.80%,643,11,0.78%,16,0,0,0,0,be0e7a195a,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","DIY Co. launches JAM (and more funding)","Adafruit Daily","Jul 13, 2016 11:01 am",Wednesday,1692,1692,0,0,0,0,0,610,36.05%,764,55,3.25%,64,0,0,0,0,4403954b74,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Pick a new skill","Adafruit Daily","Jul 13, 2016 11:01 am",Wednesday,1762,1762,0,0,0,0,0,615,34.90%,763,23,1.31%,24,0,0,0,0,e3cb3b57dc,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Amazing Desk Made from a 3D Printed Map of Manhattan #3DThursday #3DPrinting","Adafruit Daily","Jul 13, 2016 11:01 am",Wednesday,1662,1662,0,0,0,0,0,651,39.17%,866,93,5.60%,104,0,0,0,0,8363b7ae03,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Biohack: Heart Rate Variability","Adafruit Daily","Jul 14, 2016 11:00 am",Thursday,1412,1412,0,0,0,0,0,425,30.10%,562,12,0.85%,15,1,0,0,0,fffefce5be,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Show your true colors","Adafruit Daily","Jul 14, 2016 11:01 am",Thursday,1764,1764,0,0,0,0,0,580,32.88%,657,5,0.28%,5,1,0,0,0,13be53683f,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Audio amplifier advice","Adafruit Daily","Jul 14, 2016 11:01 am",Thursday,2564,2564,0,0,0,0,0,1016,39.63%,1272,0,0.00%,0,0,0,0,0,2733068b0f,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Using LEDs in your 3D Printed Project? Prep with Polarity in Mind","Adafruit Daily","Jul 14, 2016 11:01 am",Thursday,1665,1665,0,0,0,0,0,599,35.98%,740,19,1.14%,21,0,0,0,0,d9bd0dde89,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","“How to Take Your IoT Product from a Breadboard to Manufacturing”","Adafruit Daily","Jul 14, 2016 11:02 am",Thursday,1695,1695,0,0,0,0,0,606,35.75%,885,68,4.01%,90,0,0,0,0,598d2f4e5a,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Control Alt Delete Cancer","Adafruit Daily","Jul 15, 2016 11:00 am",Friday,1415,1415,0,0,0,0,0,428,30.25%,556,5,0.35%,5,2,0,0,0,df0d35e910,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Lost signal? Have no fear!","Adafruit Daily","Jul 15, 2016 11:00 am",Friday,2568,2568,0,0,0,0,0,970,37.77%,1194,0,0.00%,0,0,0,0,0,d84cc3c068,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","The 9 start ups in Disney’s Accelerator program (and some more littleBits news)","Adafruit Daily","Jul 15, 2016 11:01 am",Friday,1698,1698,0,0,0,0,0,573,33.75%,795,57,3.36%,80,0,0,0,0,725d5db57e,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Use Flexible Wires for Speakers in 3D Printing Projects","Adafruit Daily","Jul 15, 2016 11:01 am",Friday,1669,1669,0,0,0,0,0,591,35.41%,746,35,2.10%,36,0,0,0,0,fc12fc377f,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Consider the weight","Adafruit Daily","Jul 15, 2016 11:02 am",Friday,1769,1769,0,0,0,0,0,593,33.52%,742,23,1.30%,24,2,0,0,0,825a02c526,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Wood working using a 3D Printer!","Adafruit Daily","Jul 18, 2016 11:00 am",Monday,1674,1674,0,0,0,0,0,592,35.36%,708,38,2.27%,39,1,0,0,0,6ab5d3b7d3,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"You’ve got the power! (right?)","Adafruit Daily","Jul 18, 2016 11:01 am",Monday,2585,2585,0,0,0,0,0,935,36.17%,1127,0,0.00%,0,0,0,0,0,7a9edca1cb,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Learn a new trick","Adafruit Daily","Jul 18, 2016 11:01 am",Monday,1772,1772,0,0,0,0,0,569,32.11%,683,29,1.64%,31,1,0,0,0,b72b531c5c,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","“How yuppies hacked the original hacker ethos”","Adafruit Daily","Jul 18, 2016 11:03 am",Monday,1712,1712,0,0,0,0,0,593,34.64%,805,68,3.97%,83,0,0,0,0,368d07dae3,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"The Advanced Fitbit User 18M Steps","Adafruit Daily","Jul 18, 2016 11:03 am",Monday,1423,1423,0,0,0,0,0,407,28.60%,495,20,1.41%,32,0,0,0,0,cba6b1ca00,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"The Advanced Fitbit User 18M Steps","Adafruit Daily","Jul 18, 2016 11:04 am",Monday,1423,1423,0,0,0,0,0,393,27.62%,566,14,0.98%,23,1,0,0,0,3fa27587c4,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"This tip’s a real circuit slugger","Adafruit Daily","Jul 19, 2016 11:00 am",Tuesday,2588,2588,0,0,0,0,0,992,38.33%,1209,0,0.00%,0,2,0,0,0,bfb37b7f4f,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"The gauntlet has been thrown","Adafruit Daily","Jul 19, 2016 11:00 am",Tuesday,1775,1775,0,0,0,0,0,606,34.14%,703,20,1.13%,24,1,0,0,0,8f14754723,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Wrist Based Sleep Monitors Have Limits","Adafruit Daily","Jul 19, 2016 11:00 am",Tuesday,1425,1425,0,0,0,0,0,426,29.89%,595,24,1.68%,34,0,0,0,0,a138516395,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","3D Printed Classic Mac – Apple Watch Dock 360 VR – Timelapse Tuesday","Adafruit Daily","Jul 19, 2016 11:00 am",Tuesday,1677,1677,0,0,0,0,0,560,33.39%,689,9,0.54%,9,0,0,0,0,56bba28727,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","TechShop – new CEO and more…","Adafruit Daily","Jul 19, 2016 11:01 am",Tuesday,1713,1712,1,0,1,0,0,601,35.11%,809,49,2.86%,63,0,0,0,0,d70cb73d74,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"A special LED cosplay recipe","Adafruit Daily","Jul 20, 2016 11:01 am",Wednesday,1772,1771,1,0,1,0,0,629,35.52%,827,83,4.69%,88,0,0,0,0,0a4014a93a,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","SoftBank $32B acquisition of U.K.-based chipmaker ARM to target ‘Internet of Things’","Adafruit Daily","Jul 20, 2016 11:01 am",Wednesday,1710,1708,2,0,2,0,0,570,33.37%,692,52,3.04%,66,0,0,0,0,69f3a00b72,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"The 411 on 555s","Adafruit Daily","Jul 20, 2016 11:01 am",Wednesday,2583,2582,1,0,1,0,0,1034,40.05%,1245,0,0.00%,0,0,0,0,0,3013a7414c,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"“Dragon Silk” for Body Armor","Adafruit Daily","Jul 20, 2016 11:01 am",Wednesday,1425,1425,0,0,0,0,0,467,32.77%,633,16,1.12%,21,0,0,0,0,67c5fc3c8b,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","How to Get a BIG Sound on your PAM8302","Adafruit Daily","Jul 20, 2016 11:01 am",Wednesday,1675,1674,1,0,1,0,0,607,36.26%,777,42,2.51%,44,0,0,0,0,700002e80a,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","“Dollar Shave Club Sells to Unilever for $1 Billion” (subscription services)…","Adafruit Daily","Jul 21, 2016 11:00 am",Thursday,1714,1712,2,0,2,0,0,578,33.76%,816,95,5.55%,353,0,0,0,0,447717b3e7,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","Raspberry Pi Zero AirPlay Speaker with 3D Printing","Adafruit Daily","Jul 21, 2016 11:00 am",Thursday,1680,1679,1,0,1,0,0,631,37.58%,891,22,1.31%,26,2,0,0,0,fd84920ac5,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Biohacking,"Monitoring Meditation","Adafruit Daily","Jul 21, 2016 11:01 am",Thursday,1429,1429,0,0,0,0,0,439,30.72%,618,28,1.96%,42,1,0,0,0,1570ef7c99,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Stay current with sourcing and sinking","Adafruit Daily","Jul 21, 2016 11:01 am",Thursday,2590,2589,1,0,1,0,0,962,37.16%,1142,0,0.00%,0,0,0,0,0,a16d02eabc,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
